,district,year,crop,season,area,production,yield,AvgRain,AvgTemp
581,FIROZPUR,2004,Sesamum,Kharif,1700,700.0,0.411764706,31.17583333,27.50583333
582,FIROZPUR,2004,Rapeseed &Mustard,Rabi,15000,16000.0,1.066666667,31.17583333,27.50583333
583,FIROZPUR,2004,Cotton(lint),Kharif,133000,548000.0,4.120300752,31.17583333,27.50583333
584,FIROZPUR,2004,Sugarcane,Whole year,2000,14000.0,7.0,31.17583333,27.50583333
585,FIROZPUR,2004,Guar seed,Whole year,8500,6700.0,0.788235294,31.17583333,27.50583333
586,FIROZPUR,2005,Rice,Kharif,236000,956000.0,4.050847458,40.05083333,26.1
587,FIROZPUR,2005,Wheat,Rabi,386000,1569000.0,4.064766839,40.05083333,26.1
588,FIROZPUR,2005,Barley,Rabi,4000,15000.0,3.75,40.05083333,26.1
589,FIROZPUR,2005,Gram,Rabi,1300,1400.0,1.076923077,40.05083333,26.1
590,FIROZPUR,2005,Arhar (Tur),Kharif,200,200.0,1.0,40.05083333,26.1
591,FIROZPUR,2005,Moong,Kharif,1900,1400.0,0.736842105,40.05083333,26.1
592,FIROZPUR,2005,Groundnut,Kharif,100,100.0,1.0,40.05083333,26.1
593,FIROZPUR,2005,Sesamum,Kharif,1700,700.0,0.411764706,40.05083333,26.1
594,FIROZPUR,2005,Rapeseed &Mustard,Rabi,13000,13000.0,1.0,40.05083333,26.1
595,FIROZPUR,2005,Cotton(lint),Kharif,140000,614000.0,4.385714286,40.05083333,26.1
596,FIROZPUR,2005,Sugarcane,Whole year,1000,7000.0,7.0,40.05083333,26.1
597,FIROZPUR,2005,Guar seed,Whole year,7900,5700.0,0.721518987,40.05083333,26.1
598,FIROZPUR,2006,Rice,Kharif,235000,948000.0,4.034042553,43.10666667,26.76416667
599,FIROZPUR,2006,Wheat,Rabi,389000,1587000.0,4.079691517,43.10666667,26.76416667
600,FIROZPUR,2006,Jowar,Kharif,100,100.0,1.0,43.10666667,26.76416667
601,FIROZPUR,2006,Barley,Rabi,5000,17000.0,3.4,43.10666667,26.76416667
602,FIROZPUR,2006,Gram,Rabi,1300,1300.0,1.0,43.10666667,26.76416667
603,FIROZPUR,2006,Arhar (Tur),Kharif,200,200.0,1.0,43.10666667,26.76416667
604,FIROZPUR,2006,Moong,Kharif,2000,1600.0,0.8,43.10666667,26.76416667
605,FIROZPUR,2006,Peas & Beans (Pulses),Rabi,100,100.0,1.0,43.10666667,26.76416667
606,FIROZPUR,2006,Sesamum,Kharif,1500,600.0,0.4,43.10666667,26.76416667
607,FIROZPUR,2006,Rapeseed &Mustard,Rabi,8000,9000.0,1.125,43.10666667,26.76416667
608,FIROZPUR,2006,Cotton(lint),Kharif,151000,648000.0,4.291390728,43.10666667,26.76416667
609,FIROZPUR,2006,Guar seed,Whole year,6000,4400.0,0.733333333,43.10666667,26.76416667
610,FIROZPUR,2007,Rice,Kharif,243000,1010000.0,4.156378601,36.405,26.8725
611,FIROZPUR,2007,Wheat,Rabi,395000,1785000.0,4.518987342,36.405,26.8725
612,FIROZPUR,2007,Jowar,Kharif,100,100.0,1.0,36.405,26.8725
613,FIROZPUR,2007,Barley,Rabi,4000,14000.0,3.5,36.405,26.8725
614,FIROZPUR,2007,Gram,Rabi,1200,1300.0,1.083333333,36.405,26.8725
615,FIROZPUR,2007,Arhar (Tur),Kharif,200,200.0,1.0,36.405,26.8725
616,FIROZPUR,2007,Moong,Kharif,2300,1600.0,0.695652174,36.405,26.8725
617,FIROZPUR,2007,Sesamum,Kharif,1500,500.0,0.333333333,36.405,26.8725
618,FIROZPUR,2007,Rapeseed &Mustard,Rabi,4000,5000.0,1.25,36.405,26.8725
619,FIROZPUR,2007,Cotton(lint),Kharif,139000,472000.0,3.395683453,36.405,26.8725
620,FIROZPUR,2007,Guar seed,Whole year,9500,8000.0,0.842105263,36.405,26.8725
621,FIROZPUR,2008,Rice,Kharif,260000,1051000.0,4.042307692,56.525,25.96291667
622,FIROZPUR,2008,Wheat,Rabi,395000,1849000.0,4.681012658,56.525,25.96291667
623,FIROZPUR,2008,Jowar,Kharif,100,100.0,1.0,56.525,25.96291667
624,FIROZPUR,2008,Barley,Rabi,5000,18000.0,3.6,56.525,25.96291667
625,FIROZPUR,2008,Gram,Rabi,1300,1500.0,1.153846154,56.525,25.96291667
626,FIROZPUR,2008,Arhar (Tur),Kharif,100,100.0,1.0,56.525,25.96291667
627,FIROZPUR,2008,Moong,Kharif,1800,1600.0,0.888888889,56.525,25.96291667
628,FIROZPUR,2008,Peas & Beans (Pulses),Rabi,100,100.0,1.0,56.525,25.96291667
629,FIROZPUR,2008,Sesamum,Kharif,1700,500.0,0.294117647,56.525,25.96291667
630,FIROZPUR,2008,Rapeseed &Mustard,Rabi,4000,7000.0,1.75,56.525,25.96291667
631,FIROZPUR,2008,Cotton(lint),Kharif,120000,484000.0,4.033333333,56.525,25.96291667
632,FIROZPUR,2008,Guar seed,Whole year,12500,9500.0,0.76,56.525,25.96291667
633,FIROZPUR,2009,Rice,Kharif,262000,964000.0,3.679389313,29.8275,27.00041667
634,FIROZPUR,2009,Wheat,Rabi,395000,1636000.0,4.141772152,29.8275,27.00041667
635,FIROZPUR,2009,Jowar,Kharif,100,100.0,1.0,29.8275,27.00041667
636,FIROZPUR,2009,Barley,Rabi,4000,13000.0,3.25,29.8275,27.00041667
637,FIROZPUR,2009,Gram,Rabi,1300,1500.0,1.153846154,29.8275,27.00041667
638,FIROZPUR,2009,Arhar (Tur),Kharif,200,200.0,1.0,29.8275,27.00041667
639,FIROZPUR,2009,Moong,Kharif,1600,1400.0,0.875,29.8275,27.00041667
640,FIROZPUR,2009,Sesamum,Kharif,1200,500.0,0.416666667,29.8275,27.00041667
641,FIROZPUR,2009,Rapeseed &Mustard,Rabi,5000,9000.0,1.8,29.8275,27.00041667
642,FIROZPUR,2009,Cotton(lint),Kharif,126000,417000.0,3.30952381,29.8275,27.00041667
643,FIROZPUR,2009,Sugarcane,Whole year,100,600.0,6.0,29.8275,27.00041667
644,FIROZPUR,2009,Guar seed,Whole year,12500,8800.0,0.704,29.8275,27.00041667
645,FIROZPUR,2010,Rice,Kharif,258000,954000.0,3.697674419,41.98083333,26.90458333
646,FIROZPUR,2010,Wheat,Rabi,397000,1850000.0,4.659949622,41.98083333,26.90458333
647,FIROZPUR,2010,Bajra,Kharif,1000,1000.0,1.0,41.98083333,26.90458333
648,FIROZPUR,2010,Barley,Rabi,3000,11000.0,3.666666667,41.98083333,26.90458333
649,FIROZPUR,2010,Gram,Rabi,1100,1500.0,1.363636364,41.98083333,26.90458333
650,FIROZPUR,2010,Moong,Kharif,1400,1000.0,0.714285714,41.98083333,26.90458333
651,FIROZPUR,2010,Sesamum,Kharif,800,500.0,0.625,41.98083333,26.90458333
652,FIROZPUR,2010,Rapeseed &Mustard,Rabi,5000,9000.0,1.8,41.98083333,26.90458333
653,FIROZPUR,2010,Cotton(lint),Kharif,116000,382000.0,3.293103448,41.98083333,26.90458333
654,FIROZPUR,2010,Guar seed,Whole year,8700,8000.0,0.91954023,41.98083333,26.90458333
655,FIROZPUR,2012,Rice,Kharif,267000,1057000.0,3.958801498,33.44083333,26.00541667
656,FIROZPUR,2012,Wheat,Rabi,185000,911000.0,4.924324324,33.44083333,26.00541667
657,FIROZPUR,2012,Bajra,Kharif,1000,1000.0,1.0,33.44083333,26.00541667
658,FIROZPUR,2012,Moong,Kharif,900,900.0,1.0,33.44083333,26.00541667
659,FIROZPUR,2012,Sesamum,Kharif,600,300.0,0.5,33.44083333,26.00541667
660,FIROZPUR,2012,Rapeseed &Mustard,Rabi,1000,1000.0,1.0,33.44083333,26.00541667
661,FIROZPUR,2012,Cotton(lint),Kharif,113000,294000.0,2.601769912,33.44083333,26.00541667
662,FIROZPUR,2012,Sugarcane,Whole year,2000,162000.0,81.0,33.44083333,26.00541667
663,GURDASPUR,1998,Rice,Kharif,187000,465000.0,2.486631016,24.57916667,25.52208333
664,GURDASPUR,1998,Wheat,Rabi,214000,862000.0,4.028037383,24.57916667,25.52208333
665,GURDASPUR,1998,Maize,Kharif,14000,31000.0,2.214285714,24.57916667,25.52208333
666,GURDASPUR,1998,Gram,Rabi,100,100.0,1.0,24.57916667,25.52208333
667,GURDASPUR,1998,Urad,Kharif,2700,1300.0,0.481481481,24.57916667,25.52208333
668,GURDASPUR,1998,Masoor,Rabi,500,300.0,0.6,24.57916667,25.52208333
669,GURDASPUR,1998,Peas & Beans (Pulses),Rabi,400,300.0,0.75,24.57916667,25.52208333
670,GURDASPUR,1998,Sesamum,Kharif,2500,900.0,0.36,24.57916667,25.52208333
671,GURDASPUR,1998,Rapeseed &Mustard,Rabi,4000,4000.0,1.0,24.57916667,25.52208333
672,GURDASPUR,1998,Linseed,Rabi,100,100.0,1.0,24.57916667,25.52208333
673,GURDASPUR,1998,Sugarcane,Whole year,15000,840000.0,56.0,24.57916667,25.52208333
674,GURDASPUR,1999,Rice,Kharif,198000,561000.0,2.833333333,30.54916667,25.92708333
675,GURDASPUR,1999,Wheat,Rabi,213000,929000.0,4.361502347,30.54916667,25.92708333
676,GURDASPUR,1999,Maize,Kharif,13000,27000.0,2.076923077,30.54916667,25.92708333
677,GURDASPUR,1999,Gram,Rabi,100,100.0,1.0,30.54916667,25.92708333
678,GURDASPUR,1999,Urad,Kharif,1900,1000.0,0.526315789,30.54916667,25.92708333
679,GURDASPUR,1999,Masoor,Rabi,500,400.0,0.8,30.54916667,25.92708333
680,GURDASPUR,1999,Peas & Beans (Pulses),Rabi,500,300.0,0.6,30.54916667,25.92708333
681,GURDASPUR,1999,Sesamum,Kharif,2400,800.0,0.333333333,30.54916667,25.92708333
682,GURDASPUR,1999,Rapeseed &Mustard,Rabi,4000,4000.0,1.0,30.54916667,25.92708333
683,GURDASPUR,1999,Linseed,Rabi,100,100.0,1.0,30.54916667,25.92708333
684,GURDASPUR,1999,Sugarcane,Whole year,16000,1100000.0,68.75,30.54916667,25.92708333
685,GURDASPUR,2000,Rice,Kharif,191000,569000.0,2.979057592,43.4175,25.2575
686,GURDASPUR,2000,Wheat,Rabi,217000,924000.0,4.258064516,43.4175,25.2575
687,GURDASPUR,2000,Maize,Kharif,13000,28000.0,2.153846154,43.4175,25.2575
688,GURDASPUR,2000,Gram,Rabi,300,300.0,1.0,43.4175,25.2575
689,GURDASPUR,2000,Masoor,Rabi,1000,800.0,0.8,43.4175,25.2575
690,GURDASPUR,2000,Other Rabi Pulses,Rabi,500,400.0,0.8,43.4175,25.2575
691,GURDASPUR,2000,Sesamum,Kharif,2900,700.0,0.24137931,43.4175,25.2575
692,GURDASPUR,2000,Linseed,Rabi,100,100.0,1.0,43.4175,25.2575
693,GURDASPUR,2000,Sugarcane,Whole year,18000,1220000.0,67.77777778,43.4175,25.2575
694,GURDASPUR,2001,Rice,Kharif,194000,571000.0,2.943298969,53.46,24.95208333
695,GURDASPUR,2001,Wheat,Rabi,217000,1011000.0,4.658986175,53.46,24.95208333
696,GURDASPUR,2001,Maize,Kharif,14000,29000.0,2.071428571,53.46,24.95208333
697,GURDASPUR,2001,Gram,Rabi,400,300.0,0.75,53.46,24.95208333
698,GURDASPUR,2001,Masoor,Rabi,900,700.0,0.777777778,53.46,24.95208333
699,GURDASPUR,2001,Sesamum,Kharif,2600,800.0,0.307692308,53.46,24.95208333
700,GURDASPUR,2001,Rapeseed &Mustard,Rabi,300,300.0,1.0,53.46,24.95208333
701,GURDASPUR,2001,Linseed,Rabi,100,100.0,1.0,53.46,24.95208333
702,GURDASPUR,2001,Sugarcane,Whole year,23000,1570000.0,68.26086957,53.46,24.95208333
703,GURDASPUR,2002,Rice,Kharif,189000,547000.0,2.894179894,42.1575,25.71625
704,GURDASPUR,2002,Wheat,Rabi,206000,784000.0,3.805825243,42.1575,25.71625
705,GURDASPUR,2002,Maize,Kharif,12000,18000.0,1.5,42.1575,25.71625
706,GURDASPUR,2002,Gram,Rabi,400,500.0,1.25,42.1575,25.71625
707,GURDASPUR,2002,Urad,Kharif,2000,1100.0,0.55,42.1575,25.71625
708,GURDASPUR,2002,Masoor,Rabi,800,700.0,0.875,42.1575,25.71625
709,GURDASPUR,2002,Sesamum,Kharif,1800,600.0,0.333333333,42.1575,25.71625
710,GURDASPUR,2002,Rapeseed &Mustard,Rabi,3000,3000.0,1.0,42.1575,25.71625
711,GURDASPUR,2002,Sugarcane,Whole year,25000,1700000.0,68.0,42.1575,25.71625
712,GURDASPUR,2003,Rice,Kharif,193000,587000.0,3.041450777,74.43583333,24.22375
713,GURDASPUR,2003,Wheat,Rabi,219000,952000.0,4.347031963,74.43583333,24.22375
714,GURDASPUR,2003,Maize,Kharif,13000,31000.0,2.384615385,74.43583333,24.22375
715,GURDASPUR,2003,Gram,Rabi,400,300.0,0.75,74.43583333,24.22375
716,GURDASPUR,2003,Urad,Kharif,2400,1000.0,0.416666667,74.43583333,24.22375
717,GURDASPUR,2003,Masoor,Rabi,600,500.0,0.833333333,74.43583333,24.22375
718,GURDASPUR,2003,Sesamum,Kharif,1800,500.0,0.277777778,74.43583333,24.22375
719,GURDASPUR,2003,Rapeseed &Mustard,Rabi,3000,3000.0,1.0,74.43583333,24.22375
720,GURDASPUR,2003,Sugarcane,Whole year,22000,1320000.0,60.0,74.43583333,24.22375
721,GURDASPUR,2004,Rice,Kharif,202000,641000.0,3.173267327,50.8525,25.30625
722,GURDASPUR,2004,Wheat,Rabi,227000,810000.0,3.568281938,50.8525,25.30625
723,GURDASPUR,2004,Maize,Kharif,15000,35000.0,2.333333333,50.8525,25.30625
724,GURDASPUR,2004,Gram,Rabi,400,100.0,0.25,50.8525,25.30625
725,GURDASPUR,2004,Arhar (Tur),Kharif,100,100.0,1.0,50.8525,25.30625
726,GURDASPUR,2004,Urad,Kharif,2200,1200.0,0.545454545,50.8525,25.30625
727,GURDASPUR,2004,Masoor,Rabi,600,200.0,0.333333333,50.8525,25.30625
728,GURDASPUR,2004,Moth,Kharif,100,0.0,0.0,50.8525,25.30625
729,GURDASPUR,2004,Sesamum,Kharif,1600,400.0,0.25,50.8525,25.30625
730,GURDASPUR,2004,Rapeseed &Mustard,Rabi,4000,5000.0,1.25,50.8525,25.30625
731,GURDASPUR,2004,Sugarcane,Whole year,20000,131000.0,6.55,50.8525,25.30625
732,GURDASPUR,2005,Rice,Kharif,190000,590000.0,3.105263158,55.97833333,24.12208333
733,GURDASPUR,2005,Wheat,Rabi,227000,904000.0,3.982378855,55.97833333,24.12208333
734,GURDASPUR,2005,Bajra,Kharif,1000,1000.0,1.0,55.97833333,24.12208333
735,GURDASPUR,2005,Maize,Kharif,13000,30000.0,2.307692308,55.97833333,24.12208333
736,GURDASPUR,2005,Gram,Rabi,200,100.0,0.5,55.97833333,24.12208333
737,GURDASPUR,2005,Arhar (Tur),Kharif,100,100.0,1.0,55.97833333,24.12208333
738,GURDASPUR,2005,Urad,Kharif,1800,900.0,0.5,55.97833333,24.12208333
739,GURDASPUR,2005,Masoor,Rabi,400,200.0,0.5,55.97833333,24.12208333
740,GURDASPUR,2005,Sesamum,Kharif,1400,300.0,0.214285714,55.97833333,24.12208333
741,GURDASPUR,2005,Rapeseed &Mustard,Rabi,3000,3000.0,1.0,55.97833333,24.12208333
742,GURDASPUR,2005,Sugarcane,Whole year,21000,132000.0,6.285714286,55.97833333,24.12208333
743,GURDASPUR,2006,Rice,Kharif,201000,636000.0,3.164179104,83.44,24.49625
744,GURDASPUR,2006,Wheat,Rabi,229000,910000.0,3.973799127,83.44,24.49625
745,GURDASPUR,2006,Maize,Kharif,13000,29000.0,2.230769231,83.44,24.49625
746,GURDASPUR,2006,Gram,Rabi,200,200.0,1.0,83.44,24.49625
747,GURDASPUR,2006,Urad,Kharif,2200,1000.0,0.454545455,83.44,24.49625
748,GURDASPUR,2006,Masoor,Rabi,300,100.0,0.333333333,83.44,24.49625
749,GURDASPUR,2006,Peas & Beans (Pulses),Rabi,100,100.0,1.0,83.44,24.49625
750,GURDASPUR,2006,Sesamum,Kharif,1100,300.0,0.272727273,83.44,24.49625
751,GURDASPUR,2006,Rapeseed &Mustard,Rabi,4000,4000.0,1.0,83.44,24.49625
752,GURDASPUR,2007,Rice,Kharif,191000,617000.0,3.230366492,71.8,24.26666667
753,GURDASPUR,2007,Wheat,Rabi,231000,976000.0,4.225108225,71.8,24.26666667
754,GURDASPUR,2007,Maize,Kharif,13000,28000.0,2.153846154,71.8,24.26666667
755,GURDASPUR,2007,Gram,Rabi,100,100.0,1.0,71.8,24.26666667
756,GURDASPUR,2007,Urad,Kharif,2000,900.0,0.45,71.8,24.26666667
757,GURDASPUR,2007,Masoor,Rabi,200,100.0,0.5,71.8,24.26666667
758,GURDASPUR,2007,Sesamum,Kharif,900,200.0,0.222222222,71.8,24.26666667
759,GURDASPUR,2007,Rapeseed &Mustard,Rabi,3000,4000.0,1.333333333,71.8,24.26666667
760,GURDASPUR,2008,Rice,Kharif,201000,663000.0,3.298507463,93.58416667,23.8325
761,GURDASPUR,2008,Wheat,Rabi,231000,927000.0,4.012987013,93.58416667,23.8325
762,GURDASPUR,2008,Maize,Kharif,13000,30000.0,2.307692308,93.58416667,23.8325
763,GURDASPUR,2008,Gram,Rabi,100,100.0,1.0,93.58416667,23.8325
764,GURDASPUR,2008,Urad,Kharif,1800,800.0,0.444444444,93.58416667,23.8325
765,GURDASPUR,2008,Masoor,Rabi,200,100.0,0.5,93.58416667,23.8325
766,GURDASPUR,2008,Sesamum,Kharif,800,200.0,0.25,93.58416667,23.8325
767,GURDASPUR,2008,Rapeseed &Mustard,Rabi,3000,3000.0,1.0,93.58416667,23.8325
768,GURDASPUR,2009,Rice,Kharif,204000,640000.0,3.137254902,43.18583333,25.03
769,GURDASPUR,2009,Wheat,Rabi,230000,940000.0,4.086956522,43.18583333,25.03
770,GURDASPUR,2009,Maize,Kharif,11000,25000.0,2.272727273,43.18583333,25.03
771,GURDASPUR,2009,Gram,Rabi,100,100.0,1.0,43.18583333,25.03
772,GURDASPUR,2009,Urad,Kharif,1800,800.0,0.444444444,43.18583333,25.03
773,GURDASPUR,2009,Masoor,Rabi,300,200.0,0.666666667,43.18583333,25.03
774,GURDASPUR,2009,Peas & Beans (Pulses),Rabi,100,100.0,1.0,43.18583333,25.03
775,GURDASPUR,2009,Sesamum,Kharif,900,300.0,0.333333333,43.18583333,25.03
776,GURDASPUR,2009,Rapeseed &Mustard,Rabi,3000,3000.0,1.0,43.18583333,25.03
777,GURDASPUR,2009,Sugarcane,Whole year,1900,12400.0,6.526315789,43.18583333,25.03
778,GURDASPUR,2010,Rice,Kharif,204000,705000.0,3.455882353,79.73166667,24.80083333
779,GURDASPUR,2010,Wheat,Rabi,226000,919000.0,4.066371681,79.73166667,24.80083333
780,GURDASPUR,2010,Maize,Kharif,11000,30000.0,2.727272727,79.73166667,24.80083333
781,GURDASPUR,2010,Gram,Rabi,100,100.0,1.0,79.73166667,24.80083333
782,GURDASPUR,2010,Urad,Kharif,1800,900.0,0.5,79.73166667,24.80083333
783,GURDASPUR,2010,Masoor,Rabi,200,93.0,0.465,79.73166667,24.80083333
784,GURDASPUR,2010,Peas & Beans (Pulses),Rabi,200,200.0,1.0,79.73166667,24.80083333
785,GURDASPUR,2010,Sesamum,Kharif,800,300.0,0.375,79.73166667,24.80083333
786,GURDASPUR,2010,Rapeseed &Mustard,Rabi,3000,3000.0,1.0,79.73166667,24.80083333
787,GURDASPUR,2012,Rice,Kharif,201000,617000.0,3.069651741,53.06583333,24.24916667
788,GURDASPUR,2012,Wheat,Rabi,184000,825000.0,4.483695652,53.06583333,24.24916667
789,GURDASPUR,2012,Maize,Kharif,11000,29000.0,2.636363636,53.06583333,24.24916667
790,GURDASPUR,2012,Urad,Kharif,1600,700.0,0.4375,53.06583333,24.24916667
791,GURDASPUR,2012,Masoor,Rabi,100,100.0,1.0,53.06583333,24.24916667
792,GURDASPUR,2012,Sesamum,Kharif,900,200.0,0.222222222,53.06583333,24.24916667
793,GURDASPUR,2012,Rapeseed &Mustard,Rabi,2000,2000.0,1.0,53.06583333,24.24916667
794,GURDASPUR,2012,Sugarcane,Whole year,25000,1818000.0,72.72,53.06583333,24.24916667
795,HOSHIARPUR,1998,Rice,Kharif,59000,171000.0,2.898305085,30.60083333,25.81583333
796,HOSHIARPUR,1998,Wheat,Rabi,140000,488000.0,3.485714286,30.60083333,25.81583333
797,HOSHIARPUR,1998,Maize,Kharif,63000,141000.0,2.238095238,30.60083333,25.81583333
798,HOSHIARPUR,1998,Gram,Rabi,500,200.0,0.4,30.60083333,25.81583333
799,HOSHIARPUR,1998,Arhar (Tur),Kharif,100,100.0,1.0,30.60083333,25.81583333
800,HOSHIARPUR,1998,Urad,Kharif,400,200.0,0.5,30.60083333,25.81583333
801,HOSHIARPUR,1998,Masoor,Rabi,1200,600.0,0.5,30.60083333,25.81583333
802,HOSHIARPUR,1998,Peas & Beans (Pulses),Rabi,500,500.0,1.0,30.60083333,25.81583333
803,HOSHIARPUR,1998,Groundnut,Kharif,3000,2000.0,0.666666667,30.60083333,25.81583333
804,HOSHIARPUR,1998,Sesamum,Kharif,500,200.0,0.4,30.60083333,25.81583333
805,HOSHIARPUR,1998,Rapeseed &Mustard,Rabi,3000,2000.0,0.666666667,30.60083333,25.81583333
806,HOSHIARPUR,1998,Sugarcane,Whole year,13000,780000.0,60.0,30.60083333,25.81583333
807,HOSHIARPUR,1999,Rice,Kharif,61000,178000.0,2.918032787,35.5325,26.37541667
808,HOSHIARPUR,1999,Wheat,Rabi,144000,517000.0,3.590277778,35.5325,26.37541667
809,HOSHIARPUR,1999,Maize,Kharif,66000,177000.0,2.681818182,35.5325,26.37541667
810,HOSHIARPUR,1999,Gram,Rabi,500,300.0,0.6,35.5325,26.37541667
811,HOSHIARPUR,1999,Arhar (Tur),Kharif,200,100.0,0.5,35.5325,26.37541667
812,HOSHIARPUR,1999,Urad,Kharif,400,200.0,0.5,35.5325,26.37541667
813,HOSHIARPUR,1999,Masoor,Rabi,1000,600.0,0.6,35.5325,26.37541667
814,HOSHIARPUR,1999,Peas & Beans (Pulses),Rabi,1100,500.0,0.454545455,35.5325,26.37541667
815,HOSHIARPUR,1999,Groundnut,Kharif,3000,3000.0,1.0,35.5325,26.37541667
816,HOSHIARPUR,1999,Sesamum,Kharif,800,200.0,0.25,35.5325,26.37541667
817,HOSHIARPUR,1999,Rapeseed &Mustard,Rabi,3000,3000.0,1.0,35.5325,26.37541667
818,HOSHIARPUR,1999,Sugarcane,Whole year,15000,900000.0,60.0,35.5325,26.37541667
819,HOSHIARPUR,2000,Rice,Kharif,63000,192000.0,3.047619048,45.085,25.79708333
820,HOSHIARPUR,2000,Wheat,Rabi,142000,489000.0,3.443661972,45.085,25.79708333
821,HOSHIARPUR,2000,Maize,Kharif,66000,184000.0,2.787878788,45.085,25.79708333
822,HOSHIARPUR,2000,Gram,Rabi,400,200.0,0.5,45.085,25.79708333
823,HOSHIARPUR,2000,Arhar (Tur),Kharif,100,100.0,1.0,45.085,25.79708333
824,HOSHIARPUR,2000,Masoor,Rabi,900,400.0,0.444444444,45.085,25.79708333
825,HOSHIARPUR,2000,Other Rabi Pulses,Rabi,1800,1700.0,0.944444444,45.085,25.79708333
826,HOSHIARPUR,2000,Groundnut,Kharif,3000,3000.0,1.0,45.085,25.79708333
827,HOSHIARPUR,2000,Sesamum,Kharif,800,300.0,0.375,45.085,25.79708333
828,HOSHIARPUR,2000,Linseed,Rabi,100,100.0,1.0,45.085,25.79708333
829,HOSHIARPUR,2000,Sugarcane,Whole year,17000,1020000.0,60.0,45.085,25.79708333
830,HOSHIARPUR,2001,Rice,Kharif,60000,171000.0,2.85,52.39333333,25.55375
831,HOSHIARPUR,2001,Wheat,Rabi,139000,502000.0,3.611510791,52.39333333,25.55375
832,HOSHIARPUR,2001,Maize,Kharif,65000,189000.0,2.907692308,52.39333333,25.55375
833,HOSHIARPUR,2001,Gram,Rabi,300,200.0,0.666666667,52.39333333,25.55375
834,HOSHIARPUR,2001,Arhar (Tur),Kharif,100,100.0,1.0,52.39333333,25.55375
835,HOSHIARPUR,2001,Moong,Kharif,100,100.0,1.0,52.39333333,25.55375
836,HOSHIARPUR,2001,Masoor,Rabi,700,300.0,0.428571429,52.39333333,25.55375
837,HOSHIARPUR,2001,Groundnut,Kharif,300,300.0,1.0,52.39333333,25.55375
838,HOSHIARPUR,2001,Sesamum,Kharif,700,200.0,0.285714286,52.39333333,25.55375
839,HOSHIARPUR,2001,Rapeseed &Mustard,Rabi,300,300.0,1.0,52.39333333,25.55375
840,HOSHIARPUR,2001,Sugarcane,Whole year,21000,1290000.0,61.42857143,52.39333333,25.55375
841,HOSHIARPUR,2002,Rice,Kharif,56000,159000.0,2.839285714,42.815,26.33125
842,HOSHIARPUR,2002,Wheat,Rabi,137000,471000.0,3.437956204,42.815,26.33125
843,HOSHIARPUR,2002,Maize,Kharif,62000,128000.0,2.064516129,42.815,26.33125
844,HOSHIARPUR,2002,Gram,Rabi,500,400.0,0.8,42.815,26.33125
845,HOSHIARPUR,2002,Arhar (Tur),Kharif,100,100.0,1.0,42.815,26.33125
846,HOSHIARPUR,2002,Urad,Kharif,600,200.0,0.333333333,42.815,26.33125
847,HOSHIARPUR,2002,Moong,Kharif,100,100.0,1.0,42.815,26.33125
848,HOSHIARPUR,2002,Masoor,Rabi,600,200.0,0.333333333,42.815,26.33125
849,HOSHIARPUR,2002,Groundnut,Kharif,3200,2200.0,0.6875,42.815,26.33125
850,HOSHIARPUR,2002,Sesamum,Kharif,800,200.0,0.25,42.815,26.33125
851,HOSHIARPUR,2002,Rapeseed &Mustard,Rabi,3000,3000.0,1.0,42.815,26.33125
852,HOSHIARPUR,2002,Sugarcane,Whole year,25000,1310000.0,52.4,42.815,26.33125
853,HOSHIARPUR,2003,Rice,Kharif,58000,179000.0,3.086206897,63.92416667,25.03416667
854,HOSHIARPUR,2003,Wheat,Rabi,146000,499000.0,3.417808219,63.92416667,25.03416667
855,HOSHIARPUR,2003,Maize,Kharif,66000,187000.0,2.833333333,63.92416667,25.03416667
856,HOSHIARPUR,2003,Gram,Rabi,400,200.0,0.5,63.92416667,25.03416667
857,HOSHIARPUR,2003,Arhar (Tur),Kharif,100,100.0,1.0,63.92416667,25.03416667
858,HOSHIARPUR,2003,Urad,Kharif,1000,400.0,0.4,63.92416667,25.03416667
859,HOSHIARPUR,2003,Moong,Kharif,200,200.0,1.0,63.92416667,25.03416667
860,HOSHIARPUR,2003,Masoor,Rabi,700,300.0,0.428571429,63.92416667,25.03416667
861,HOSHIARPUR,2003,Groundnut,Kharif,3000,2800.0,0.933333333,63.92416667,25.03416667
862,HOSHIARPUR,2003,Sesamum,Kharif,700,200.0,0.285714286,63.92416667,25.03416667
863,HOSHIARPUR,2003,Rapeseed &Mustard,Rabi,3000,2000.0,0.666666667,63.92416667,25.03416667
864,HOSHIARPUR,2003,Sunflower,Rabi,7000,12000.0,1.714285714,63.92416667,25.03416667
865,HOSHIARPUR,2003,Sugarcane,Whole year,22000,1170000.0,53.18181818,63.92416667,25.03416667
866,HOSHIARPUR,2004,Rice,Kharif,58000,171000.0,2.948275862,50.45833333,25.90375
867,HOSHIARPUR,2004,Wheat,Rabi,145000,493000.0,3.4,50.45833333,25.90375
868,HOSHIARPUR,2004,Maize,Kharif,67000,194000.0,2.895522388,50.45833333,25.90375
869,HOSHIARPUR,2004,Gram,Rabi,400,300.0,0.75,50.45833333,25.90375
870,HOSHIARPUR,2004,Arhar (Tur),Kharif,100,100.0,1.0,50.45833333,25.90375
871,HOSHIARPUR,2004,Urad,Kharif,400,100.0,0.25,50.45833333,25.90375
872,HOSHIARPUR,2004,Masoor,Rabi,700,300.0,0.428571429,50.45833333,25.90375
